region	tags	indicator	Всего, человек / 3	Из них (из гр.3) имеют образование / высшее / 4	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / доктора наук / 5	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / кандидата наук / 6	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / PhD / 7	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / профессора / 8	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / доцента / 9	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки специалистов среднего звена / 10	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки квалифици- рованных рабочих (служащих) / 11	Из гр.3 женщины / 12	численность работников в пересчете на полную занятость, единиц / 13
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	в том числе: профессорско-преподавательский состав - всего / 04	374.0	374.0	60.0	197.0	0.0	20.0	58.0	0.0	0.0	202.0	160.1
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	директора институтов / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	доценты / 10	165.0	165.0	2.0	146.0	0.0	1.0	41.0	0.0	0.0	92.0	69.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	заведующие кафедрами / 07	6.0	6.0	2.0	1.0	0.0	2.0	3.0	0.0	0.0	3.0	2.7
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	из них: профессорско-преподавательский состав, осуществляющий  образовательную деятельность по образовательным программам  высшего образования - программам бакалавриата, специалитета,  магистратуры (сумма строк 06-13) / 05	319.0	319.0	57.0	151.0	0.0	20.0	58.0	0.0	0.0	162.0	138.6
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	инженерно-технический персонал / 16	9.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	4.0	3.8
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	инженеры-электроники / 25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	иные педагогические работники / 14	9.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	квалифицированные рабочие:  монтажники и ремонтники электронного и  телекоммуникационного оборудования / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	научные работники / 15	55.0	55.0	12.0	24.0	0.0	7.0	1.0	0.0	0.0	24.0	15.2
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	обслуживающий персонал / 20	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.5
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	педагогические работники - всего (сумма строк 04,14): / 03	383.0	383.0	60.0	197.0	0.0	20.0	58.0	0.0	0.0	206.0	165.1
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	преподаватели / 12	15.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	12.2
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	производственный персонал / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	профессора / 09	57.0	57.0	53.0	3.0	0.0	17.0	14.0	0.0	0.0	27.0	21.7
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации:  разработчики и аналитики программного обеспечения  и приложений / 23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке пользователей ИКТ / 28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и  радиовещанию / 29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	старшие преподаватели / 11	69.0	69.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	31.0	29.7
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	техники-электроники / 30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 19	23.0	21.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	14.0	11.1
Республика Саха (Якутия)	персонал; Частные	Из общей численности ППС (строки 04 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 33	1.0										
Республика Саха (Якутия)	персонал; Частные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 22 - 31) / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	Из строки 05 численность работников предприятий и организаций, привлеченных к образовательной деятельности по реализации образовательных программ высшего образования- программ бакалавриата, программ специалитета, программ магистратуры- всего / 32	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	Численность работников - всего (сумма строк 02, 03, 15-20) / 01	36.0	36.0	1.0	14.0	0.0	2.0	11.0	0.0	0.0	29.0	14.5
Республика Саха (Якутия)	персонал; Частные	административно-хозяйственный персонал / 17	9.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.3
Республика Саха (Якутия)	персонал; Частные	ассистенты / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	в том числе:  деканы факультетов / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	в том числе:  руководящий персонал - всего / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	в том числе: профессорско-преподавательский состав - всего / 04	21.0	21.0	1.0	12.0	0.0	2.0	9.0	0.0	0.0	15.0	9.1
Республика Саха (Якутия)	персонал; Частные	графические и мультимедийные дизайнеры / 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	директора институтов / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	доценты / 10	11.0	11.0	0.0	11.0	0.0	0.0	9.0	0.0	0.0	8.0	4.9
Республика Саха (Якутия)	персонал; Частные	заведующие кафедрами / 07	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.2
Республика Саха (Якутия)	персонал; Частные	из них: профессорско-преподавательский состав, осуществляющий  образовательную деятельность по образовательным программам  высшего образования - программам бакалавриата, специалитета,  магистратуры (сумма строк 06-13) / 05	21.0	21.0	1.0	12.0	0.0	2.0	9.0	0.0	0.0	15.0	9.1
Республика Саха (Якутия)	персонал; Частные	инженерно-технический персонал / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	инженеры по телекоммуникациям / 26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	инженеры-электроники / 25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	иные педагогические работники / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	квалифицированные рабочие:  монтажники и ремонтники электронного и  телекоммуникационного оборудования / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	научные работники / 15	3.0	3.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0
Республика Саха (Якутия)	персонал; Частные	обслуживающий персонал / 20	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3
Республика Саха (Якутия)	персонал; Частные	педагогические работники - всего (сумма строк 04,14): / 03	21.0	21.0	1.0	12.0	0.0	2.0	9.0	0.0	0.0	15.0	9.1
Республика Саха (Якутия)	персонал; Частные	преподаватели / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	производственный персонал / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	профессора / 09	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5
Республика Саха (Якутия)	персонал; Частные	специалисты высшего уровня квалификации:  разработчики и аналитики программного обеспечения  и приложений / 23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	специалисты по базам данных и сетям / 24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке пользователей ИКТ / 28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	специалисты-техники по телекоммуникациям и  радиовещанию / 29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	старшие преподаватели / 11	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	3.5
Республика Саха (Якутия)	персонал; Частные	техники-электроники / 30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Саха (Якутия)	персонал; Частные	учебно-вспомогательный персонал / 19	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.8
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	Из общей численности ППС (строки 04 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 33	5.0										
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 22 - 31) / 21	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	Из строки 05 численность работников предприятий и организаций, привлеченных к образовательной деятельности по реализации образовательных программ высшего образования- программ бакалавриата, программ специалитета, программ магистратуры- всего / 32	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 03, 15-20) / 01	401.0	386.0	42.0	148.0	0.0	27.0	51.0	11.0	1.0	232.0	176.1
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	административно-хозяйственный персонал / 17	14.0	14.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	10.0	6.3
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	ассистенты / 13	74.0	74.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	52.0	30.2
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	в том числе:  деканы факультетов / 06	2.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	в том числе: профессорско-преподавательский состав - всего / 04	295.0	295.0	38.0	137.0	0.0	26.0	46.0	0.0	0.0	165.0	127.3
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	директора институтов / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	доценты / 10	116.0	116.0	1.0	107.0	0.0	0.0	35.0	0.0	0.0	64.0	49.3
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	заведующие кафедрами / 07	7.0	7.0	2.0	5.0	0.0	2.0	3.0	0.0	0.0	3.0	3.7
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	из них: профессорско-преподавательский состав, осуществляющий  образовательную деятельность по образовательным программам  высшего образования - программам бакалавриата, специалитета,  магистратуры (сумма строк 06-13) / 05	295.0	295.0	38.0	137.0	0.0	26.0	46.0	0.0	0.0	165.0	127.3
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	инженерно-технический персонал / 16	9.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	3.9
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	инженеры-электроники / 25	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	иные педагогические работники / 14	11.0	11.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	8.0	4.6
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	квалифицированные рабочие:  монтажники и ремонтники электронного и  телекоммуникационного оборудования / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	научные работники / 15	11.0	11.0	2.0	4.0	0.0	1.0	2.0	0.0	0.0	3.0	3.6
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	обслуживающий персонал / 20	34.0	20.0	0.0	1.0	0.0	0.0	0.0	10.0	1.0	23.0	17.6
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	педагогические работники - всего (сумма строк 04,14): / 03	306.0	306.0	39.0	138.0	0.0	26.0	48.0	0.0	0.0	173.0	131.9
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	преподаватели / 12	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.8
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	производственный персонал / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	профессора / 09	32.0	32.0	30.0	0.0	0.0	24.0	6.0	0.0	0.0	12.0	14.1
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации:  разработчики и аналитики программного обеспечения  и приложений / 23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 24	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке пользователей ИКТ / 28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и  радиовещанию / 29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	старшие преподаватели / 11	60.0	60.0	4.0	10.0	0.0	0.0	1.0	0.0	0.0	31.0	27.2
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	техники-электроники / 30	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Республика Северная Осетия - Алания	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 19	26.0	25.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	21.0	12.3
Республика Северная Осетия - Алания	персонал; Частные	Из общей численности ППС (строки 04 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 33	2.0										
Республика Северная Осетия - Алания	персонал; Частные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 22 - 31) / 21	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
Республика Северная Осетия - Алания	персонал; Частные	Из строки 05 численность работников предприятий и организаций, привлеченных к образовательной деятельности по реализации образовательных программ высшего образования- программ бакалавриата, программ специалитета, программ магистратуры- всего / 32	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	Численность работников - всего (сумма строк 02, 03, 15-20) / 01	24.0	24.0	1.0	18.0	0.0	1.0	10.0	0.0	0.0	16.0	24.0
Республика Северная Осетия - Алания	персонал; Частные	административно-хозяйственный персонал / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	ассистенты / 13	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Республика Северная Осетия - Алания	персонал; Частные	в том числе:  деканы факультетов / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 22	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
Республика Северная Осетия - Алания	персонал; Частные	в том числе:  руководящий персонал - всего / 02	3.0	3.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0
Республика Северная Осетия - Алания	персонал; Частные	в том числе: профессорско-преподавательский состав - всего / 04	20.0	20.0	1.0	15.0	0.0	1.0	9.0	0.0	0.0	15.0	20.0
Республика Северная Осетия - Алания	персонал; Частные	графические и мультимедийные дизайнеры / 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	директора институтов / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	доценты / 10	15.0	15.0	0.0	15.0	0.0	0.0	9.0	0.0	0.0	11.0	15.0
Республика Северная Осетия - Алания	персонал; Частные	заведующие кафедрами / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	из них: профессорско-преподавательский состав, осуществляющий  образовательную деятельность по образовательным программам  высшего образования - программам бакалавриата, специалитета,  магистратуры (сумма строк 06-13) / 05	20.0	20.0	1.0	15.0	0.0	1.0	9.0	0.0	0.0	15.0	20.0
Республика Северная Осетия - Алания	персонал; Частные	инженерно-технический персонал / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	инженеры по телекоммуникациям / 26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	инженеры-электроники / 25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	иные педагогические работники / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	квалифицированные рабочие:  монтажники и ремонтники электронного и  телекоммуникационного оборудования / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	научные работники / 15	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Республика Северная Осетия - Алания	персонал; Частные	обслуживающий персонал / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	педагогические работники - всего (сумма строк 04,14): / 03	20.0	20.0	1.0	15.0	0.0	1.0	9.0	0.0	0.0	15.0	20.0
Республика Северная Осетия - Алания	персонал; Частные	преподаватели / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	производственный персонал / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	профессора / 09	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
Республика Северная Осетия - Алания	персонал; Частные	специалисты высшего уровня квалификации:  разработчики и аналитики программного обеспечения  и приложений / 23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	специалисты по базам данных и сетям / 24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке пользователей ИКТ / 28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	специалисты-техники по телекоммуникациям и  радиовещанию / 29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	старшие преподаватели / 11	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0
Республика Северная Осетия - Алания	персонал; Частные	техники-электроники / 30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Северная Осетия - Алания	персонал; Частные	учебно-вспомогательный персонал / 19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Государственные, Муниципальные	Из общей численности ППС (строки 04 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 33	44.0										
Республика Татарстан	персонал; Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 22 - 31) / 21	20.0	16.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	13.2
Республика Татарстан	персонал; Государственные, Муниципальные	Из строки 05 численность работников предприятий и организаций, привлеченных к образовательной деятельности по реализации образовательных программ высшего образования- программ бакалавриата, программ специалитета, программ магистратуры- всего / 32	404.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 03, 15-20) / 01	2795.0	2591.0	317.0	970.0	32.0	117.0	338.0	123.0	28.0	1234.0	1263.8
Республика Татарстан	персонал; Государственные, Муниципальные	административно-хозяйственный персонал / 17	77.0	71.0	1.0	5.0	0.0	0.0	4.0	0.0	0.0	40.0	48.0
Республика Татарстан	персонал; Государственные, Муниципальные	ассистенты / 13	404.0	404.0	2.0	96.0	0.0	0.0	0.0	0.0	0.0	209.0	138.4
Республика Татарстан	персонал; Государственные, Муниципальные	в том числе:  деканы факультетов / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	7.0	7.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	5.0	4.0
Республика Татарстан	персонал; Государственные, Муниципальные	в том числе: профессорско-преподавательский состав - всего / 04	1585.0	1585.0	214.0	744.0	4.0	80.0	286.0	0.0	0.0	685.0	700.5
Республика Татарстан	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Государственные, Муниципальные	директора институтов / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Государственные, Муниципальные	доценты / 10	622.0	622.0	27.0	562.0	2.0	0.0	211.0	0.0	0.0	252.0	295.4
Республика Татарстан	персонал; Государственные, Муниципальные	заведующие кафедрами / 07	20.0	20.0	11.0	7.0	1.0	5.0	9.0	0.0	0.0	6.0	7.8
Республика Татарстан	персонал; Государственные, Муниципальные	из них: профессорско-преподавательский состав, осуществляющий  образовательную деятельность по образовательным программам  высшего образования - программам бакалавриата, специалитета,  магистратуры (сумма строк 06-13) / 05	1569.0	1569.0	213.0	739.0	4.0	79.0	286.0	0.0	0.0	678.0	692.7
Республика Татарстан	персонал; Государственные, Муниципальные	инженерно-технический персонал / 16	182.0	165.0	4.0	16.0	0.0	1.0	3.0	2.0	2.0	60.0	76.8
Республика Татарстан	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Государственные, Муниципальные	инженеры-электроники / 25	5.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
Республика Татарстан	персонал; Государственные, Муниципальные	иные педагогические работники / 14	77.0	62.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	42.0	71.5
Республика Татарстан	персонал; Государственные, Муниципальные	квалифицированные рабочие:  монтажники и ремонтники электронного и  телекоммуникационного оборудования / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Татарстан	персонал; Государственные, Муниципальные	научные работники / 15	433.0	433.0	95.0	192.0	28.0	33.0	43.0	0.0	0.0	147.0	139.3
