region	tags	indicator	Численность иностранных работников без внешних совместителей и работающих по договорам гражданско-правового характера, человек / 3	из них граждане: / государств-участников СНГ / 4	из них граждане: / стран Европейского Союза и США / 5	Численность иностранных работников, работающих на условиях внешнего совместитель- ства, человек / 6	из них граждане: / государств-участников СНГ / 7	из них граждане: / стран Европейского Союза и США / 8	Численность иностранных работников, в пересчете на полную занятость, единиц / без внешних совместителей и работающих по договорам гражданско-правового характера / 9	Численность иностранных работников, в пересчете на полную занятость, единиц / внешние совместители / 10
Смоленская область	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	4.0	4.0	0.0	2.0	2.0	0.0	3.5	2.0
Смоленская область	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Смоленская область	персонал; Частные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Смоленская область	персонал; Частные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Смоленская область	персонал; Частные	Профессорско-преподавательский состав / 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Смоленская область	персонал; Частные	Учебно-вспомогательный персонал / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Смоленская область	персонал; Частные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Смоленская область	персонал; Частные	из них граждане: государств-участников СНГ / 07	0.0							
Смоленская область	персонал; Частные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Смоленская область	персонал; Частные	стран Европейского союза и США / 08	0.0							
Ставропольский край	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ставропольский край	персонал; Государственные, Муниципальные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ставропольский край	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	3.0	0.0	2.0	2.0	2.0	0.0	3.0	0.5
Ставропольский край	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	5.0	5.0	0.0	0.0	0.0	0.0	4.5	0.0
Ставропольский край	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	8.0							
Ставропольский край	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	3.0							
Ставропольский край	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	3.0	0.0	2.0	2.0	2.0	0.0	3.0	0.5
Ставропольский край	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	5.0							
Ставропольский край	персонал; Частные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ставропольский край	персонал; Частные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ставропольский край	персонал; Частные	Профессорско-преподавательский состав / 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ставропольский край	персонал; Частные	Учебно-вспомогательный персонал / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ставропольский край	персонал; Частные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Ставропольский край	персонал; Частные	из них граждане: государств-участников СНГ / 07	0.0							
Ставропольский край	персонал; Частные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ставропольский край	персонал; Частные	стран Европейского союза и США / 08	0.0							
Тамбовская область	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тамбовская область	персонал; Государственные, Муниципальные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тамбовская область	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	5.0	0.0	1.0	3.0	0.0	1.0	4.5	0.3
Тамбовская область	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Тамбовская область	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Тамбовская область	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	0.0							
Тамбовская область	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	5.0	0.0	1.0	3.0	0.0	1.0	4.5	0.3
Тамбовская область	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Тамбовская область	персонал; Частные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тамбовская область	персонал; Частные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тамбовская область	персонал; Частные	Профессорско-преподавательский состав / 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тамбовская область	персонал; Частные	Учебно-вспомогательный персонал / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тамбовская область	персонал; Частные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Тамбовская область	персонал; Частные	из них граждане: государств-участников СНГ / 07	0.0							
Тамбовская область	персонал; Частные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тамбовская область	персонал; Частные	стран Европейского союза и США / 08	0.0							
Тверская область	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Тверская область	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	0.0							
Тверская область	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Томская область	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	83.0	76.0	0.0	10.0	9.0	0.0	41.9	2.7
Томская область	персонал; Государственные, Муниципальные	Научные работники / 03	43.0	27.0	5.0	31.0	14.0	10.0	19.6	4.3
Томская область	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	57.0	31.0	7.0	23.0	6.0	15.0	33.5	6.4
Томская область	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	84.0	78.0	1.0	7.0	3.0	1.0	51.6	2.3
Томская область	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	18.0							
Томская область	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	12.0							
Томская область	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	53.0	31.0	4.0	23.0	6.0	15.0	32.0	6.4
Томская область	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Тульская область	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тульская область	персонал; Государственные, Муниципальные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тульская область	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тульская область	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	1.0	1.0	0.0	0.0	0.0	0.0	0.1	0.0
Тульская область	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Тульская область	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	0.0							
Тульская область	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тульская область	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Тульская область	персонал; Частные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тульская область	персонал; Частные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тульская область	персонал; Частные	Профессорско-преподавательский состав / 01	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0
Тульская область	персонал; Частные	Учебно-вспомогательный персонал / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Тульская область	персонал; Частные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0
Тюменская область	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	6.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0
Тюменская область	персонал; Государственные, Муниципальные	Научные работники / 03	8.0	6.0	0.0	8.0	2.0	5.0	8.0	7.1
Тюменская область	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	15.0	2.0	8.0	2.0	1.0	1.0	15.0	1.6
Тюменская область	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	20.0	16.0	0.0	1.0	1.0	0.0	18.2	1.0
Тюменская область	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Тюменская область	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	0.0							
Тюменская область	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	15.0	2.0	8.0	2.0	1.0	1.0	15.0	1.5
Тюменская область	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Удмуртская Республика	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	персонал; Государственные, Муниципальные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	2.0	0.0	1.0	0.0	0.0	0.0	1.4	0.0
Удмуртская Республика	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Удмуртская Республика	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	1.0							
Удмуртская Республика	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	0.0							
Удмуртская Республика	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	2.0	0.0	1.0	0.0	0.0	0.0	1.4	0.0
Удмуртская Республика	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Ульяновская область	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0
Ульяновская область	персонал; Государственные, Муниципальные	Научные работники / 03	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Ульяновская область	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	2.0	1.0	0.0	0.0	0.0	0.0	0.8	0.0
Ульяновская область	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	4.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0
Ульяновская область	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Ульяновская область	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	0.0							
Ульяновская область	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	2.0	1.0	0.0	0.0	0.0	0.0	0.8	0.0
Ульяновская область	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Хабаровский край	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Хабаровский край	персонал; Государственные, Муниципальные	Научные работники / 03	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
Хабаровский край	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	4.0	2.0	1.0	0.0	0.0	0.0	4.0	0.0
Хабаровский край	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Хабаровский край	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Хабаровский край	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	0.0							
Хабаровский край	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	4.0	2.0	1.0	0.0	0.0	0.0	4.0	0.0
Хабаровский край	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	3.0	3.0	0.0	0.0	0.0	0.0	2.9	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	2.0							
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	1.0							
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	3.0	3.0	0.0	0.0	0.0	0.0	2.9	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	1.0							
Челябинская область	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	2.0	2.0	0.0	0.0	0.0	0.0	1.1	0.0
Челябинская область	персонал; Государственные, Муниципальные	Научные работники / 03	24.0	8.0	3.0	49.0	4.0	17.0	19.9	24.2
Челябинская область	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	9.0	2.0	0.0	6.0	2.0	1.0	5.5	2.9
Челябинская область	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	7.0	1.0	1.0	3.0	0.0	3.0	5.5	1.4
Челябинская область	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	1.0							
Челябинская область	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	0.0							
Челябинская область	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	9.0	2.0	0.0	6.0	2.0	1.0	5.5	2.9
Челябинская область	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Чеченская Республика	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	Научные работники / 03	1.0	1.0	0.0	0.0	0.0	0.0	0.5	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	6.0	5.0	1.0	0.0	0.0	0.0	6.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	4.0							
Чеченская Республика	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	2.0							
Чеченская Республика	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	6.0	5.0	1.0	0.0	0.0	0.0	6.0	0.0
Чеченская Республика	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Чувашская Республика	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чувашская Республика	персонал; Государственные, Муниципальные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чувашская Республика	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	1.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0
Чувашская Республика	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чувашская Республика	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Чувашская Республика	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	0.0							
Чувашская Республика	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	1.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0
Чувашская Республика	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Чувашская Республика	персонал; Частные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Чувашская Республика	персонал; Частные	из них граждане: государств-участников СНГ / 07	0.0							
Чувашская Республика	персонал; Частные	стран Европейского союза и США / 08	0.0							
Чукотский автономный округ	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чукотский автономный округ	персонал; Государственные, Муниципальные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чукотский автономный округ	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чукотский автономный округ	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чукотский автономный округ	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Чукотский автономный округ	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	0.0							
Чукотский автономный округ	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Чукотский автономный округ	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Ямало-Ненецкий автономный округ	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ямало-Ненецкий автономный округ	персонал; Государственные, Муниципальные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ямало-Ненецкий автономный округ	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ямало-Ненецкий автономный округ	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ямало-Ненецкий автономный округ	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Ямало-Ненецкий автономный округ	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	0.0							
Ямало-Ненецкий автономный округ	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ямало-Ненецкий автономный округ	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Ярославская область	персонал; Государственные, Муниципальные	Инженерно-технический персонал / 04	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Ярославская область	персонал; Государственные, Муниципальные	Научные работники / 03	2.0	0.0	2.0	0.0	0.0	0.0	1.2	0.0
Ярославская область	персонал; Государственные, Муниципальные	Профессорско-преподавательский состав / 01	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.1
Ярославская область	персонал; Государственные, Муниципальные	Учебно-вспомогательный персонал / 05	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Ярославская область	персонал; Государственные, Муниципальные	Численность иностранных специалистов, осуществляющих образовательную деятельность по реализации образовательных программ высшего образования (программ бакалавриата, специалитета, магистратуры) по договорам гражданско-правового характера - всего / 06	0.0							
Ярославская область	персонал; Государственные, Муниципальные	из них граждане: государств-участников СНГ / 07	0.0							
Ярославская область	персонал; Государственные, Муниципальные	из них осуществляющие образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, программам специалитета, программам магистратуры / 02	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.1
Ярославская область	персонал; Государственные, Муниципальные	стран Европейского союза и США / 08	0.0							
Ярославская область	персонал; Частные	Инженерно-технический персонал / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	Научные работники / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	Профессорско-преподавательский состав / 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ярославская область	персонал; Частные	Учебно-вспомогательный персонал / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
