region	tags	indicator	Всего (сумма гр.4, 6, 8, 10, 12, 14, 16, 18, 20, 22) / 3	Число полных лет по состоянию на 1 января следующего года / моложе 25 лет / всего / 4	Число полных лет по состоянию на 1 января следующего года / моложе 25 лет / из них жен-щины / 5	Число полных лет по состоянию на 1 января следующего года / 25 - 29 / всего / 6	Число полных лет по состоянию на 1 января следующего года / 25 - 29 / из них жен-щины / 7	Число полных лет по состоянию на 1 января следующего года / 30 - 34 / всего / 8	Число полных лет по состоянию на 1 января следующего года / 30 - 34 / из них жен-щины / 9	Число полных лет по состоянию на 1 января следующего года / 35 - 39 / всего / 10	Число полных лет по состоянию на 1 января следующего года / 35 - 39 / из них жен-щины / 11	Число полных лет по состоянию на 1 января следующего года / 40 - 44 / всего / 12	Число полных лет по состоянию на 1 января следующего года / 40 - 44 / из них жен-щины / 13	Число полных лет по состоянию на 1 января следующего года / 45 - 49 / всего / 14	Число полных лет по состоянию на 1 января следующего года / 45 - 49 / из них жен-щины / 15	Число полных лет по состоянию на 1 января следующего года / 50 - 54 / всего / 16	Число полных лет по состоянию на 1 января следующего года / 50 - 54 / из них жен-щины / 17	Число полных лет по состоянию на 1 января следующего года / 55 - 59 / всего / 18	Число полных лет по состоянию на 1 января следующего года / 55 - 59 / из них жен-щины / 19	Число полных лет по состоянию на 1 января следующего года / 60 - 64 / всего / 20	Число полных лет по состоянию на 1 января следующего года / 60 - 64 / из них жен-щины / 21	Число полных лет по состоянию на 1 января следующего года / 65 и более / всего / 22	Число полных лет по состоянию на 1 января следующего года / 65 и более / из них жен-щины / 23
Липецкая область	персонал; Государственные, Муниципальные	в том числе:  профессорско-преподавательский состав - всего: / 08	822.0	1.0	1.0	25.0	15.0	50.0	28.0	90.0	58.0	157.0	90.0	130.0	95.0	99.0	73.0	104.0	77.0	64.0	27.0	102.0	35.0
Липецкая область	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	10.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0
Липецкая область	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	169.0	4.0	2.0	3.0	0.0	17.0	8.0	15.0	10.0	26.0	20.0	24.0	21.0	22.0	18.0	20.0	13.0	22.0	15.0	16.0	5.0
Липецкая область	персонал; Государственные, Муниципальные	в том числе: деканы факультетов / 10	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Липецкая область	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 31	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	директор филиала / 06	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	директора институтов / 12	16.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	3.0	1.0	6.0	6.0	0.0	0.0	2.0	1.0	1.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	доценты / 14	472.0	0.0	0.0	2.0	0.0	27.0	13.0	51.0	31.0	107.0	62.0	83.0	59.0	61.0	41.0	55.0	43.0	41.0	16.0	45.0	20.0
Липецкая область	персонал; Государственные, Муниципальные	заведующие кафедрами / 11	61.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	16.0	7.0	9.0	9.0	7.0	6.0	9.0	5.0	4.0	1.0	12.0	1.0
Липецкая область	персонал; Государственные, Муниципальные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	822.0	1.0	1.0	25.0	15.0	50.0	28.0	90.0	58.0	157.0	90.0	130.0	95.0	99.0	73.0	104.0	77.0	64.0	27.0	102.0	35.0
Липецкая область	персонал; Государственные, Муниципальные	из них:  ректор / 03	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	инженерно-технический персонал / 20	111.0	16.0	8.0	12.0	5.0	11.0	6.0	13.0	3.0	6.0	3.0	8.0	4.0	9.0	7.0	12.0	10.0	10.0	5.0	14.0	6.0
Липецкая область	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 30	7.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	инженеры-электроники / 29	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	иные педагогические работники / 18	18.0	0.0	0.0	5.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	2.0	2.0	1.0	0.0	0.0	5.0	2.0
Липецкая область	персонал; Государственные, Муниципальные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	научные работники / 19	15.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	4.0	1.0
Липецкая область	персонал; Государственные, Муниципальные	обслуживающий персонал / 24	125.0	0.0	0.0	1.0	1.0	7.0	3.0	7.0	3.0	7.0	7.0	14.0	8.0	27.0	19.0	22.0	12.0	17.0	9.0	23.0	12.0
Липецкая область	персонал; Государственные, Муниципальные	педагогические работники - всего (сумма строк 08,18): / 07	840.0	1.0	1.0	30.0	16.0	51.0	28.0	92.0	59.0	158.0	91.0	130.0	95.0	101.0	75.0	106.0	78.0	64.0	27.0	107.0	37.0
Липецкая область	персонал; Государственные, Муниципальные	президент / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	преподаватели / 16	14.0	0.0	0.0	8.0	6.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	производственный персонал / 22	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	проректоры / 05	13.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	2.0	1.0	4.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0
Липецкая область	персонал; Государственные, Муниципальные	профессора / 13	82.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	8.0	1.0	6.0	3.0	9.0	6.0	10.0	7.0	10.0	3.0	35.0	12.0
Липецкая область	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	6.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 28	12.0	5.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке  пользователей ИКТ / 32	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и радиовещанию / 33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	старшие преподаватели / 15	159.0	0.0	0.0	8.0	4.0	15.0	8.0	26.0	17.0	25.0	20.0	26.0	22.0	16.0	14.0	29.0	21.0	6.0	5.0	8.0	1.0
Липецкая область	персонал; Государственные, Муниципальные	техники-электроники / 34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 23	252.0	59.0	34.0	30.0	23.0	13.0	12.0	21.0	21.0	22.0	22.0	28.0	25.0	26.0	26.0	25.0	23.0	12.0	11.0	16.0	7.0
Липецкая область	персонал; Частные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Липецкая область	персонал; Частные	Из стр.01 – исследователи / 36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	96.0	5.0	5.0	1.0	0.0	4.0	4.0	14.0	7.0	11.0	9.0	17.0	8.0	13.0	10.0	7.0	2.0	6.0	3.0	18.0	12.0
Липецкая область	персонал; Частные	административно-хозяйственный персонал / 21	10.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Липецкая область	персонал; Частные	ассистенты / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	в том числе:  профессорско-преподавательский состав - всего: / 08	47.0	0.0	0.0	0.0	0.0	1.0	1.0	9.0	5.0	9.0	7.0	10.0	3.0	5.0	4.0	1.0	0.0	3.0	0.0	9.0	5.0
Липецкая область	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	в том числе:  руководящий персонал - всего / 02	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	3.0	3.0	3.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0
Липецкая область	персонал; Частные	в том числе: деканы факультетов / 10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	графические и мультимедийные дизайнеры / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	директор филиала / 06	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
Липецкая область	персонал; Частные	директора институтов / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	доценты / 14	30.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	7.0	5.0	6.0	3.0	1.0	0.0	1.0	0.0	2.0	0.0	7.0	5.0
Липецкая область	персонал; Частные	заведующие кафедрами / 11	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	47.0	0.0	0.0	0.0	0.0	1.0	1.0	9.0	5.0	9.0	7.0	10.0	3.0	5.0	4.0	1.0	0.0	3.0	0.0	9.0	5.0
Липецкая область	персонал; Частные	из них:  ректор / 03	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	инженерно-технический персонал / 20	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Липецкая область	персонал; Частные	инженеры по телекоммуникациям / 30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	инженеры-электроники / 29	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Липецкая область	персонал; Частные	иные педагогические работники / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	научные работники / 19	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	обслуживающий персонал / 24	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	2.0	2.0	0.0	1.0	1.0	4.0	3.0
Липецкая область	персонал; Частные	педагогические работники - всего (сумма строк 08,18): / 07	47.0	0.0	0.0	0.0	0.0	1.0	1.0	9.0	5.0	9.0	7.0	10.0	3.0	5.0	4.0	1.0	0.0	3.0	0.0	9.0	5.0
Липецкая область	персонал; Частные	президент / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	преподаватели / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	производственный персонал / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	проректоры / 05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	профессора / 13	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Липецкая область	персонал; Частные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	специалисты по базам данных и сетям / 28	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Частные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке  пользователей ИКТ / 32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
