region	tags	indicator	Число ставок по штату, единиц / 3	Фактически занято, единиц / всего / 4	Фактически занято, единиц / работниками списочного состава / 5	Численность работников на начало предыдущего учебного года (без внешних совместителей и работавших по договорам гражданско-правового характера), человек / 6	Принято работников, человек / всего / 7	Принято работников, человек / из них выпускники: / со средним профессиональ-ным образованием по программам подготовки специалистов среднего звена / 8	Принято работников, человек / из них выпускники: / с высшим образованием / 9	Выбыло работников, человек / всего / 10	Выбыло работников, человек / из них по собственному желанию / 11	Численность работников на начало отчетного учебного года (без совместителей и работающих по договорам гражданско-правового характера), человек / 12
Приморский край	персонал; Частные	заведующие кафедрами / 11	4.0	2.2	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0
Приморский край	персонал; Частные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	33.0	8.8	3.5	4.0	0.0	0.0	0.0	0.0	0.0	4.0
Приморский край	персонал; Частные	из них:  ректор / 03	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Приморский край	персонал; Частные	инженерно-технический персонал / 20	4.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Приморский край	персонал; Частные	инженеры по телекоммуникациям / 30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	инженеры-электроники / 29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	иные педагогические работники / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	научные работники / 19	2.0	0.3	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	обслуживающий персонал / 24	9.0	6.2	5.4	6.0	1.0	0.0	0.0	1.0	1.0	6.0
Приморский край	персонал; Частные	педагогические работники - всего (сумма строк 08,18): / 07	33.0	8.8	3.5	4.0	0.0	0.0	0.0	0.0	0.0	4.0
Приморский край	персонал; Частные	президент / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	преподаватели / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	производственный персонал / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	проректоры / 05	3.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	профессора / 13	6.0	1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	специалисты по базам данных и сетям / 28	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по  поддержке пользователей ИКТ / 32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	специалисты-техники по телекоммуникациям и  радиовещанию / 33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	старшие преподаватели / 15	6.0	0.6	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	техники-электроники / 34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Приморский край	персонал; Частные	учебно-вспомогательный персонал / 23	33.0	24.0	20.5	19.0	3.0	1.0	2.0	4.0	4.0	18.0
Псковская область	персонал; Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	15.0	15.0	14.5	15.0	2.0	0.0	1.0	2.0	2.0	15.0
Псковская область	персонал; Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	1359.44	1246.0	1126.75	1212.0	210.0	14.0	115.0	322.0	206.0	1100.0
Псковская область	персонал; Государственные, Муниципальные	административно-хозяйственный персонал / 21	219.75	207.9	177.0	169.0	56.0	3.0	51.0	42.0	34.0	180.0
Псковская область	персонал; Государственные, Муниципальные	ассистенты / 17	26.1	25.1	23.5	16.0	18.0	0.0	18.0	0.0	0.0	34.0
Псковская область	персонал; Государственные, Муниципальные	в том числе:  профессорско-преподавательский состав - всего: / 08	479.35	470.16	433.56	507.0	36.0	0.0	24.0	55.0	13.0	485.0
Псковская область	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	4.0	4.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0
Псковская область	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	155.55	144.05	134.75	90.0	19.0	0.0	15.0	11.0	10.0	90.0
Псковская область	персонал; Государственные, Муниципальные	в том числе: деканы факультетов / 10	7.85	6.85	6.85	9.0	0.0	0.0	0.0	2.0	2.0	6.0
Псковская область	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Псковская область	персонал; Государственные, Муниципальные	директор филиала / 06	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
